"Sample_ID","sample_type","loc.asv","ASV","reads","extraction_ID","pcr_replicate","alt_ID","tank_ID","station_ID","combined_column"
"e02509-A","sample","DBO4.2.ASV3","ASV3",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV4","ASV4",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV6","ASV6",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV7","ASV7",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV8","ASV8",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV9","ASV9",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV11","ASV11",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV13","ASV13",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV14","ASV14",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV16","ASV16",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV17","ASV17",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV19","ASV19",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV20","ASV20",8223,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV22","ASV22",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV23","ASV23",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV26","ASV26",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV29","ASV29",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV32","ASV32",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV34","ASV34",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV35","ASV35",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV37","ASV37",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV38","ASV38",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV40","ASV40",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV47","ASV47",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV51","ASV51",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV53","ASV53",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV54","ASV54",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV56","ASV56",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV58","ASV58",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV60","ASV60",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV66","ASV66",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV82","ASV82",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV95","ASV95",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV98","ASV98",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV103","ASV103",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV110","ASV110",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV114","ASV114",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV135","ASV135",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV144","ASV144",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV147","ASV147",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV150","ASV150",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV151","ASV151",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV152","ASV152",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV155","ASV155",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV156","ASV156",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV163","ASV163",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV174","ASV174",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV175","ASV175",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV217","ASV217",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV222","ASV222",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV264","ASV264",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV274","ASV274",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV293","ASV293",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV332","ASV332",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV335","ASV335",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02509-A","sample","DBO4.2.ASV371","ASV371",0,"e02509","A","E1060",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV1","ASV1",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV2","ASV2",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV3","ASV3",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV4","ASV4",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV6","ASV6",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV7","ASV7",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV8","ASV8",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV9","ASV9",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV11","ASV11",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV13","ASV13",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV14","ASV14",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV16","ASV16",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV17","ASV17",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV19","ASV19",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV20","ASV20",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV22","ASV22",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV23","ASV23",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV26","ASV26",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV29","ASV29",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV32","ASV32",4082,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV34","ASV34",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV35","ASV35",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV37","ASV37",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV38","ASV38",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV40","ASV40",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV47","ASV47",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV51","ASV51",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV53","ASV53",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV54","ASV54",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV56","ASV56",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV58","ASV58",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV60","ASV60",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV66","ASV66",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV82","ASV82",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV95","ASV95",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV98","ASV98",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV103","ASV103",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV110","ASV110",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV114","ASV114",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV135","ASV135",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV144","ASV144",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV147","ASV147",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV150","ASV150",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV151","ASV151",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV152","ASV152",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV155","ASV155",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV156","ASV156",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV163","ASV163",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV174","ASV174",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV175","ASV175",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV217","ASV217",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV222","ASV222",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV264","ASV264",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV274","ASV274",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV293","ASV293",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV332","ASV332",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV335","ASV335",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02510-A","sample","DBO4.2.ASV371","ASV371",0,"e02510","A","E1061",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV1","ASV1",6079,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV2","ASV2",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV3","ASV3",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV4","ASV4",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV6","ASV6",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV7","ASV7",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV8","ASV8",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV9","ASV9",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV11","ASV11",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV13","ASV13",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV14","ASV14",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV16","ASV16",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV17","ASV17",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV19","ASV19",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV20","ASV20",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV22","ASV22",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV23","ASV23",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV26","ASV26",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV29","ASV29",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV32","ASV32",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV34","ASV34",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV35","ASV35",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV37","ASV37",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV38","ASV38",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV40","ASV40",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV47","ASV47",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV51","ASV51",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV53","ASV53",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV54","ASV54",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV56","ASV56",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV58","ASV58",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV60","ASV60",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV66","ASV66",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV82","ASV82",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV95","ASV95",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV98","ASV98",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV103","ASV103",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV110","ASV110",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV114","ASV114",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV135","ASV135",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV144","ASV144",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV147","ASV147",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV150","ASV150",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV151","ASV151",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV152","ASV152",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV155","ASV155",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV156","ASV156",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV163","ASV163",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV174","ASV174",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV175","ASV175",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV217","ASV217",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV222","ASV222",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV264","ASV264",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV274","ASV274",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV293","ASV293",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV332","ASV332",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV335","ASV335",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02509-B","sample","DBO4.2.ASV371","ASV371",0,"e02509","B","E1060",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV1","ASV1",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV2","ASV2",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV3","ASV3",1220,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV4","ASV4",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV6","ASV6",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV7","ASV7",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV8","ASV8",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV9","ASV9",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV11","ASV11",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV13","ASV13",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV14","ASV14",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV16","ASV16",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV17","ASV17",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV19","ASV19",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV20","ASV20",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV22","ASV22",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV23","ASV23",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV26","ASV26",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV29","ASV29",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV32","ASV32",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV34","ASV34",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV35","ASV35",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV37","ASV37",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV38","ASV38",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV40","ASV40",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV47","ASV47",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV51","ASV51",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV53","ASV53",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV54","ASV54",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV56","ASV56",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV58","ASV58",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV60","ASV60",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV66","ASV66",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV82","ASV82",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV95","ASV95",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV98","ASV98",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV103","ASV103",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV110","ASV110",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV114","ASV114",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV135","ASV135",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV144","ASV144",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV147","ASV147",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV150","ASV150",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV151","ASV151",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV152","ASV152",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV155","ASV155",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV156","ASV156",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV163","ASV163",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV174","ASV174",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV175","ASV175",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV217","ASV217",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV222","ASV222",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV264","ASV264",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV274","ASV274",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV293","ASV293",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV332","ASV332",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV335","ASV335",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02508-C","sample","DBO4.2.ASV371","ASV371",0,"e02508","C","E1059",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV1","ASV1",9128,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV2","ASV2",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV3","ASV3",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV4","ASV4",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV6","ASV6",0,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
"e02510-C","sample","DBO4.2.ASV7","ASV7",2807,"e02510","C","E1061",NA,"DBO4.2","DBO4.2"
